"id","source","pmid","pmcid","DOI","title","authorString","journalTitle","issue","journalVolume","pubYear","journalIssn","pageInfo","pubType","isOpenAccess","inEPMC","inPMC","citedByCount","hasReferences","hasTextMinedTerms","hasDbCrossReferences","hasLabsLinks","hasTMAccessionNumbers","luceneScore","tmAccessionTypeList","dbCrossReferenceList","dvcs"
"24302589","MED","24302589","PMC3885139","10.1167/iovs.13-12420","Characterization of field loss based on microperimetry is predictive of face recognition difficulties.","Wallis TS, Taylor CP, Wallis J, Jackson ML, Bex PJ.","Invest Ophthalmol Vis Sci","1","55","2014","0146-0404","142-153","journal article; research support, non-u.s. gov't; research support, n.i.h., intramural; comparative study; research-article","N","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24350677","MED","24350677","PMC3954315","10.1111/biom.12112","Bayesian model selection in complex linear systems, as illustrated in genetic association studies.","Wen X.","Biometrics","1","70","2014","0006-341x","73-83","journal article; research support, n.i.h., extramural; research-article","N","Y","Y","0","Y","Y","N","N","Y","337.91376","refsnp",NA,"github.com"
"25375183","MED","25375183","PMC4222642","10.1371/journal.pcbi.1003922","Herpes simplex virus-2 genital tract shedding is not predictable over months or years in infected persons.","Dhankani V, Kutz JN, Schiffer JT.","PLoS Comput Biol","11","10","2014","1553-734x","e1003922","journal article; research support, n.i.h., extramural; research-article","Y","Y","N","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25375262","MED","25375262","PMC4222635","10.1371/journal.pcbi.1003925","A comparative study and a phylogenetic exploration of the compositional architectures of mammalian nuclear genomes.","Elhaik E, Graur D.","PLoS Comput Biol","11","10","2014","1553-734x","e1003925","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24661624","MED","24661624","PMC3987803","10.1186/1471-2164-15-229","Transcriptome analysis identifies Bacillus anthracis genes that respond to CO2 through an AtxA-dependent mechanism.","McKenzie AT, Pomerantsev AP, Sastalla I, Martens C, Ricklefs SM, Virtaneva K, Anzick S, Porcella SF, Leppla SH.","BMC Genomics",NA,"15","2014","1471-2164","229","journal article; research support, n.i.h., intramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24991969","MED","24991969","PMC4081002","10.1371/journal.pcbi.1003684","Modeling higher-order correlations within cortical microcolumns.","KÃ¶ster U, Sohl-Dickstein J, Gray CM, Olshausen BA.","PLoS Comput Biol","7","10","2014","1553-734x","e1003684","journal article; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24762745","MED","24762745","PMC3998872","10.1371/journal.pcbi.1003580","Systematic evaluation of methods for integration of transcriptomic data into constraint-based models of metabolism.","Machado D, HerrgÃ¥rd M.","PLoS Comput Biol","4","10","2014","1553-734x","e1003580","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","7","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25520726","MED","25520726","PMC4251292","10.3389/fpls.2014.00658","Elucidation of the molecular responses to waterlogging in Jatropha roots by transcriptome profiling.","Juntawong P, Sirikhachornkit A, Pimjan R, Sonthirod C, Sangsrakru D, Yoocha T, Tangphatsornruang S, Srinives P.","Front Plant Sci",NA,"5","2014","1664-462x","658","journal article; research-article","Y","Y","N","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24765065","MED","24765065","PMC3982053","10.3389/fnsys.2014.00045","Large-scale resting state network correlates of cognitive impairment in Parkinson's disease and related dopaminergic deficits.","Lebedev AV, Westman E, Simmons A, Lebedeva A, Siepel FJ, Pereira JB, Aarsland D.","Front Syst Neurosci",NA,"8","2014","1662-5137","45","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25103980","MED","25103980","PMC4155083","10.1186/1471-2105-15-268","PhylDiag: identifying complex synteny blocks that include tandem duplications using phylogenetic gene trees.","Lucas JM, Muffato M, Roest Crollius H.","BMC Bioinformatics","1","15","2014","1471-2105","268","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25312340","MED","25312340","PMC4220156","10.1038/cr.2014.131","Postzygotic single-nucleotide mosaicisms in whole-genome sequences of clinically unremarkable individuals.","Huang AY, Xu X, Ye AY, Wu Q, Yan L, Zhao B, Yang X, He Y, Wang S, Zhang Z, Gu B, Zhao HQ, Wang M, Gao H, Gao G, Zhang Z, Yang X, Wu X, Zhang Y, Wei L.","Cell Res","11","24","2014","1001-0602","1311-1327","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25375153","MED","25375153","PMC4222607","10.1371/journal.pcbi.1003916","Stability depends on positive autoregulation in Boolean gene regulatory networks.","Pinho R, Garcia V, Irimia M, Feldman MW.","PLoS Comput Biol","11","10","2014","1553-734x","e1003916","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25121731","MED","25121731","PMC4133387","10.1371/journal.pntd.0003079","Nitric oxide from IFNÎ³-primed macrophages modulates the antimicrobial activity of Î²-lactams against the intracellular pathogens Burkholderia pseudomallei and Nontyphoidal Salmonella.","Jones-Carson J, Zweifel AE, Tapscott T, Austin C, Brown JM, Jones KL, Voskuil MI, VÃ¡zquez-Torres A.","PLoS Negl Trop Dis","8","8","2014","1935-2727","e3079","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24992939","MED","24992939","PMC4092351","10.1186/1746-6148-10-146","Effect of photoperiod on the feline adipose transcriptome as assessed by RNA sequencing.","Mori A, Kappen KL, Dilger AC, Swanson KS.","BMC Vet Res",NA,"10","2014","1746-6148","146","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25285990","MED","25285990","PMC4186907","10.1371/journal.pone.0108009","Genome-based comparative analyses of Antarctic and temperate species of Paenibacillus.","Dsouza M, Taylor MW, Turner SJ, Aislabie J.","PLoS One","10","9","2014","1932-6203","e108009","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24791664","MED","24791664","PMC4138434","10.1007/s10071-014-0752-1","Predictability and heritability of individual differences in fear learning.","Shumake J, Furgeson-Moreira S, Monfils MH.","Anim Cogn","5","17","2014","1435-9448","1207-1221","journal article; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24676149","MED","24676149","PMC3967932","10.1371/journal.pcbi.1003538","Correction of distortion in flattened representations of the cortical surface allows prediction of V1-V3 functional organization from anatomy.","Benson NC, Butt OH, Brainard DH, Aguirre GK.","PLoS Comput Biol","3","10","2014","1553-734x","e1003538","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","2","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25340822","MED","25340822","PMC4207634","10.1371/journal.pgen.1004698","Ancient expansion of the hox cluster in lepidoptera generated four homeobox genes implicated in extra-embryonic tissue formation.","Ferguson L, MarlÃ©taz F, Carter JM, Taylor WR, Gibbs M, Breuker CJ, Holland PW.","PLoS Genet","10","10","2014","1553-7390","e1004698","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","Y","337.91376","doi; pdb",NA,"github.com"
"24971628","MED","24971628","PMC4074039","10.1371/journal.pone.0099290","Direct amplification, sequencing and profiling of Chlamydia trachomatis strains in single and mixed infection clinical samples.","Joseph SJ, Li B, Ghonasgi T, Haase CP, Qin ZS, Dean D, Read TD.","PLoS One","6","9","2014","1932-6203","e99290","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","Y","337.91376","gen",NA,"github.com"
"25165853","MED","25165853","PMC4148205","10.1371/journal.pcbi.1003811","Communication through resonance in spiking neuronal networks.","Hahn G, Bujan AF, FrÃ©gnac Y, Aertsen A, Kumar A.","PLoS Comput Biol","8","10","2014","1553-734x","e1003811","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25116890","MED","25116890","PMC4130499","10.1371/journal.pbio.1001926","A bioenergetic basis for membrane divergence in archaea and bacteria.","Sojo V, Pomiankowski A, Lane N.","PLoS Biol","8","12","2014","1544-9173","e1001926","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","1","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"25010654","MED","25010654","PMC4091703","10.1371/journal.pcbi.1003710","Analysis of graph invariants in functional neocortical circuitry reveals generalized features common to three areas of sensory cortex.","Gururangan SS, Sadovsky AJ, MacLean JN.","PLoS Comput Biol","7","10","2014","1553-734x","e1003710","journal article; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24809476","MED","24809476","PMC4014435","10.1371/journal.pgen.1004353","Population genomic analysis of ancient and modern genomes yields new insights into the genetic ancestry of the Tyrolean Iceman and the genetic structure of Europe.","Sikora M, Carpenter ML, Moreno-Estrada A, Henn BM, Underhill PA, SÃ¡nchez-Quinto F, Zara I, Pitzalis M, Sidore C, Busonero F, Maschio A, Angius A, Jones C, Mendoza-Revilla J, Nekhrizov G, Dimitrova D, Theodossiev N, Harkins TT, Keller A, Maixner F, Zink A, Abecasis G, Sanna S, Cucca F, Bustamante CD.","PLoS Genet","5","10","2014","1553-7390","e1004353","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","2","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24356988","MED","24356988","PMC3975066","10.1101/gr.160465.113","A novel method for detecting uniparental disomy from trio genotypes identifies a significant excess in children with developmental disorders.","King DA, Fitzgerald TW, Miller R, Canham N, Clayton-Smith J, Johnson D, Mansour S, Stewart F, Vasudevan P, Hurles ME, DDD Study.","Genome Res","4","24","2014","1088-9051","673-687","journal article; research support, non-u.s. gov't; research-article","N","Y","N","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24647608","MED","24647608","PMC3960165","10.1371/journal.pone.0092111","Transcriptome analysis reveals differential splicing events in IPF lung tissue.","Nance T, Smith KS, Anaya V, Richardson R, Ho L, Pala M, Mostafavi S, Battle A, Feghali-Bostwick C, Rosen G, Montgomery SB.","PLoS One","3","9","2014","1932-6203","e92111","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","2","Y","Y","Y","N","N","337.91376",NA,"ARXPR","github.com"
"25184813","MED","25184813","PMC4153539","10.1371/journal.pone.0094454","On the sympatric evolution and evolutionary stability of coexistence by relative nonlinearity of competition.","Hartig F, MÃ¼nkemÃ¼ller T, Johst K, Dieckmann U.","PLoS One","9","9","2014","1932-6203","e94454","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24714673","MED","24714673","PMC3979894","10.1371/journal.pone.0093344","Mapping topographic structure in white matter pathways with level set trees.","Kent BP, Rinaldo A, Yeh FC, Verstynen T.","PLoS One","4","9","2014","1932-6203","e93344","journal article; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24992200","MED","24992200","PMC4081786","10.1371/journal.ppat.1004244","Genetic analysis of Leishmania donovani tropism using a naturally attenuated cutaneous strain.","Zhang WW, Ramasamy G, McCall LI, Haydock A, Ranasinghe S, Abeygunasekara P, Sirimanna G, Wickremasinghe R, Myler P, Matlashewski G.","PLoS Pathog","7","10","2014","1553-7366","e1004244","journal article; research support, non-u.s. gov't; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24932915","MED","24932915","PMC4059747","10.1371/journal.pone.0100195","VMSbase: an R-package for VMS and logbook data management and analysis in fisheries ecology.","Russo T, D'Andrea L, Parisi A, Cataudella S.","PLoS One","6","9","2014","1932-6203","e100195","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","0","N","Y","N","N","N","337.91376",NA,NA,"github.com"
"24793431","MED","24793431","PMC4008124","10.1145/2531602.2531607","Inferring the Origin Locations of Tweets with Quantitative Confidence.","Priedhorsky R, Culotta A, Del Valle SY.","CSCW",NA,NA,"2014",NA,"1523-1536","journal article; research-article","N","Y","Y","0","N","Y","N","N","N","337.91376",NA,NA,"github.com"
"25375897","MED","25375897","PMC4222596","10.1371/journal.pcbi.1003889","Improved contact predictions using the recognition of protein like contact patterns.","Skwark MJ, Raimondi D, Michel M, Elofsson A.","PLoS Comput Biol","11","10","2014","1553-734x","e1003889","journal article; research support, non-u.s. gov't; research-article","Y","Y","N","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24925925","MED","24925925","PMC4137712","10.1093/molbev/msu187","Detecting concerted demographic response across community assemblages using hierarchical approximate Bayesian computation.","Chan YL, Schanzenbach D, Hickerson MJ.","Mol Biol Evol","9","31","2014","0737-4038","2501-2515","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","1","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24393201","MED","24393201","PMC3890615","10.1186/1471-2229-14-3","Polyploidy and the petal transcriptome of Gossypium.","Rambani A, Page JT, Udall JA.","BMC Plant Biol",NA,"14","2014","1471-2229","3","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","3","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24431999","MED","24431999","PMC3880998","10.3389/fninf.2013.00048","Nengo: a Python tool for building large-scale functional brain models.","Bekolay T, Bergstra J, Hunsberger E, Dewolf T, Stewart TC, Rasmussen D, Choo X, Voelker AR, Eliasmith C.","Front Neuroinform",NA,"7","2014","1662-5196","48","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24433567","MED","24433567","PMC3898260","10.1186/1471-2105-15-19","Automated alignment-based curation of gene models in filamentous fungi.","van der Burgt A, Severing E, Collemare J, de Wit PJ.","BMC Bioinformatics",NA,"15","2014","1471-2105","19","journal article; research support, non-u.s. gov't; research-article","Y","Y","Y","2","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24466165","MED","24466165","PMC3897743","10.1371/journal.pone.0086602","Effects of extrinsic mortality on the evolution of aging: a stochastic modeling approach.","Shokhirev MN, Johnson AA.","PLoS One","1","9","2014","1932-6203","e86602","journal article; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24505279","MED","24505279","PMC3914801","10.1371/journal.pone.0087178","Detecting and quantifying topography in neural maps.","Yarrow S, Razak KA, Seitz AR, SeriÃ¨s P.","PLoS One","2","9","2014","1932-6203","e87178","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research support, n.i.h., extramural; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24523352","MED","24523352","PMC4005670","10.1093/nar/gku138","Strain/species identification in metagenomes using genome-specific markers.","Tu Q, He Z, Zhou J.","Nucleic Acids Res","8","42","2014","0305-1048","e67","journal article; research support, non-u.s. gov't; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
"24558256","MED","24558256","PMC3971588","10.1093/gbe/evu037","Ancient gene duplicates in Gossypium (cotton) exhibit near-complete expression divergence.","Renny-Byfield S, Gallagher JP, Grover CE, Szadkowski E, Page JT, Udall JA, Wang X, Paterson AH, Wendel JF.","Genome Biol Evol","3","6","2014","1759-6653","559-571","journal article; research support, u.s. gov't, non-p.h.s.; research-article","Y","Y","Y","0","Y","Y","N","N","N","337.91376",NA,NA,"github.com"
