"ext_id","pmid","DOI","out"
"PMC3915074",24484917,"10.1186/1758-2946-6-4","http://pyxb.sourceforge.net/"
"PMC3915074",24484917,"10.1186/1758-2946-6-4","http://sourceforge.net/projects/biosimgrid/"
"PMC3915074",24484917,"10.1186/1758-2946-6-4","https://github.com/jcvthibault/biosim-repository"
"PMC3915074",24484917,"10.1186/1758-2946-6-4","https://bitbucket.org/molsim/mosaic/wiki/Home"
"PMC3915074",24484917,"10.1186/1758-2946-6-4","http://sourceforge.net/apps/mediawiki/blueobelisk/"
"PMC3915617",24495746,"10.1186/1471-2105-15-38","http://github.com/mgledi/BioDRUMS"
"PMC3916389",24516381,"10.1371/journal.ppat.1003904","https://github.com/nachocab/vaccinia_filone_2013/blob/master/sequencing.sh"
"PMC3916389",24516381,"10.1371/journal.ppat.1003904","https://github.com/nachocab/vaccinia_filone_2013/"
"PMC3916767",24570657,"10.3389/fncir.2014.00005","https://github.com/bernhardkaplan/olfactorysystem"
"PMC3917457",23199210,"10.1111/1751-7915.12006","http://sourceforge.net/projects/simplifier"
"PMC3917457",23199210,"10.1111/1751-7915.12006","http://g4all.sourceforge.net/"
"PMC3917457",23199210,"10.1111/1751-7915.12006","http://sourceforge.net/projects/qualevaluato"
"PMC3919567",24362841,"10.1093/nar/gkt1304","http://sourceforge.net/projects/pennseq"
"PMC3919612",24225324,"10.1093/nar/gkt1117","http://sourceforge.net/projects/motifcounter/"
"PMC3919618",24366880,"10.1093/nar/gkt1315","https://github.com/jagoehring/TeloTool"
"PMC3919700",24520312,"10.1371/journal.pone.0084311","http://sourceforge.net/projects/mireap/"
"PMC3920087",24520105,"10.1093/database/bau003","https://github.com/rockt/seth"
"PMC3920905",24270360,"10.1038/ng.2836","http://code.google.com/p/moabs/"
"PMC3921152",24526831,"10.4137/ebo.s13121","https://github.com/HelloWorldCN/RapidMic"
"PMC3921913",24575122,"10.3389/fgene.2014.00017","https://bitbucket.org/Kimbung/hsp.ratio"
"PMC3922167",24475911,"10.1186/1471-2105-15-30","http://picard.sourceforge.net"
"PMC3922167",24475911,"10.1186/1471-2105-15-30","http://sourceforge.net/projects/valence/"
"PMC3922167",24475911,"10.1186/1471-2105-15-30","https://sourceforge.net/projects/tiresias/"
"PMC3922167",24475911,"10.1186/1471-2105-15-30","https://github.com/cbuhay/ExCID"
"PMC3922334",24502833,"10.1186/1471-2105-15-44","https://github.com/naturalis/HTS-barcode-checker"
"PMC3922638",24484323,"10.1186/1471-2105-15-35","https://github.com/morrislab/phylosub/"
"PMC3922658",24472427,"10.1186/1471-2105-15-29","https://sourceforge.net/projects/mirprimer/"
"PMC3922685",24479757,"10.1186/1758-2946-6-3","http://sourceforge.net/projects/cdk/"
"PMC3922685",24479757,"10.1186/1758-2946-6-3","http://github.com/cdk/cdk"
"PMC3922690",24472558,"10.1186/1471-2164-15-76","https://github.com/mcieslik-mctp/epicode"
"PMC3922700",24533047,"10.1371/journal.pone.0085245","http://sourceforge.net"
"PMC3922791",24460871,"10.1186/1471-2164-15-68","http://tagcleaner.sourceforge.net/"
"PMC3922791",24460871,"10.1186/1471-2164-15-68","http://sourceforge.net/projects/mira-assembler/"
"PMC3922791",24460871,"10.1186/1471-2164-15-68","http://sourceforge.net/projects/lofreq/"
"PMC3923074",24563689,"10.1371/journal.pone.0089018","https://github.com/najoshi/sabre"
"PMC3923258",24461193,"10.1186/1741-7007-12-4","http://code.google.com/p/mosaik-aligner"
"PMC3923661",24550717,"10.1371/journal.pcbi.1003448","http://sourceforge.net/projects/statespaceminer"
"PMC3923676",24550739,"10.1371/journal.pgen.1004135","https://github.com/davcraig75/tgen_somaticSV"
"PMC3923679",24550740,"10.1371/journal.pgen.1004137","https://github.com/gabraham/SparSNP"
"PMC3923754",24551060,"10.1371/journal.pone.0087555","https://sourceforge.net/projects/corpusredundanc"
"PMC3923754",24551060,"10.1371/journal.pone.0087555","https://sourceforge.net/projects/redlda"
"PMC3923756",24551057,"10.1371/journal.pone.0087436","https://sourceforge.net/projects/fruits/files/"
"PMC3924322",24592235,"10.3389/fninf.2014.00009","http://code.google.com/p/information-dynamics-toolkit/"
"PMC3924334",24261665,"10.1186/1471-2105-14-337","http://sourceforge.net/projects/dnaa/files/dwgsim"
"PMC3924952",24627786,"10.12688/f1000research.2-143.v2","https://github.com/sanchak/FragalCode"
"PMC3925093",24551058,"10.1371/journal.pone.0087446","https://github.com/xiangdiuxiu/NetworkDC"
"PMC3925372",24507710,"10.1186/1471-2164-15-116","http://sourceforge.net/projects/mireap/"
"PMC3926290",24605066,"10.1155/2014/860170","https://code.google.com/p/iperf/"
"PMC3926306",24438387,"10.1186/2041-1480-5-4","https://code.google.com/p/epidemiology-ontology/"
"PMC3926306",24438387,"10.1186/2041-1480-5-4","http://code.google.com/p/information-artifact-ontology/"
"PMC3926306",24438387,"10.1186/2041-1480-5-4","https://code.google.com/p/msrv/"
"PMC3926339",24495296,"10.1186/1471-2105-15-40","http://sourceforge.net/projects/sincsimulator"
"PMC3926629",24445412,"10.3390/s140101629","http://sourceforge.net/projects/osgi4ami/"
"PMC3927260",24393219,"10.1186/1471-2229-14-4","http://code.google.com/p/cutadapt/"
"PMC3927260",24393219,"10.1186/1471-2229-14-4","http://bowtie-bio.sourceforge.net/bowtie2/index.shtml"
"PMC3927260",24393219,"10.1186/1471-2229-14-4","http://code.google.com/p/interproscan/"
"PMC3927261",24433564,"10.1186/1756-0500-7-40","https://github.com/lh3/wgsim"
"PMC3927368",24132290,"10.1038/nature12634","http://github.com/genome/sciclone"
"PMC3927426",24550254,"10.7554/elife.01833","https://github.com/hamaguchikosuke/RealSong_control"
"PMC3927870",24507381,"10.1186/1752-0509-8-13","https://code.google.com/p/roadrunnerlib/"
"PMC3928295",24558430,"10.1371/journal.pone.0088800","https://github.com/andersx/efmo-rhf-mp2"
"PMC3928519",24297520,"10.1093/bioinformatics/btt702","https://github.com/richardmleggett/nextclip/"
"PMC3928523",24336146,"10.1093/bioinformatics/btt712","https://bitbucket.org/dkessner/forqs"
"PMC3929439",24423623,"10.4161/mabs.27105","http://sourceforge.net/projects/abmining/"
"PMC3929608",24586345,"10.1371/journal.pone.0088589","http://trinityrnaseq.sourceforge.net/"
"PMC3929608",24586345,"10.1371/journal.pone.0088589","http://github.com/LenzLab/RNA-seq-scripts"
"PMC3929840",24600387,"10.3389/fninf.2014.00013","https://github.com/InsightSoftwareConsortium/ITKFrontierNeuroinformatics2013"
"PMC3930033",24600470,"10.3389/fgene.2014.00031","https://github.com/crukci-bioinformatics/MGA"
"PMC3930095",24600386,"10.3389/fninf.2014.00010","http://biosig.sourceforge.net/"
"PMC3930095",24600386,"10.3389/fninf.2014.00010","https://github.com/NeuralEnsemble/python-neo/blob/master/examples/generated_data.py"
"PMC3930095",24600386,"10.3389/fninf.2014.00010","https://github.com/G-Node/Datajongleur"
"PMC3930095",24600386,"10.3389/fninf.2014.00010","http://neuroshare.sourceforge.net/"
"PMC3930095",24600386,"10.3389/fninf.2014.00010","http://nipy.sourceforge.net/nibabel/"
"PMC3930492",24586134,"10.1371/journal.pcbi.1003483","https://code.google.com/p/milo-lab/"
"PMC3931231",24600385,"10.3389/fninf.2014.00008","http://github.com/nipy/dipy"
"PMC3931231",24600385,"10.3389/fninf.2014.00008","http://github.com/nipy"
"PMC3931263",24600389,"10.3389/fninf.2014.00016","http://relacs.sourceforge.net/"
"PMC3931263",24600389,"10.3389/fninf.2014.00016","https://github.com/schloegl/mxe.git"
"PMC3931349",24345026,"10.1186/2041-1480-4-44","https://bitbucket.org/uamsdbmi/dron"
"PMC3931556",24347632,"10.1534/g3.113.008680","https://code.google.com/p/phantompeakqualtools/"
"PMC3931571",24529162,"10.1186/2049-2618-2-5","https://github.com/meren/illumina-utils"
"PMC3932456",24131510,"10.1136/amiajnl-2013-001825","http://cbmi.github.com/avocado/"
"PMC3932456",24131510,"10.1136/amiajnl-2013-001825","http://github.com/cbmi/serrano"
"PMC3932456",24131510,"10.1136/amiajnl-2013-001825","https://github.com/cbmi/harvest-vocab"
"PMC3932469",24368726,"10.1136/amiajnl-2013-002147","https://sourceforge.net/projects/hierachicaldnac/"
"PMC3932949",24507755,"10.1186/1471-2164-15-117","http://sourceforge.net/projects/mireap/files/mireap/"
"PMC3932949",24507755,"10.1186/1471-2164-15-117","https://sourceforge.net/projects/mireap/"
"PMC3933420",24586449,"10.1371/journal.pone.0088941","github.com ("
"PMC3933420",24586449,"10.1371/journal.pone.0088941","https://github.com/munificent/github-language-ranking/blob/master/2013-08-01%20results.txt"
"PMC3933562",24586791,"10.1371/journal.pone.0089456","http://github.com/stnava/ANTs/blob/master/Scripts/guidedregistration.sh"
"PMC3933699",24587091,"10.1371/journal.pone.0089876","https://github.com/nylander/MrModeltest2"
"PMC3935835",24586303,"10.1371/journal.pone.0088072","https://github.com/cjlee112/phenoseq"
"PMC3935852",24586468,"10.1371/journal.pone.0088977","github.com/grbl/grbl"
"PMC3935852",24586468,"10.1371/journal.pone.0088977","github.com/felis/USB_Host_Shield_2.0"
"PMC3936758",24304890,"10.1093/nar/gkt1237","https://github.com/karmel/vespucci"
"PMC3936762",24302578,"10.1093/nar/gkt1201","https://github.com/PacificBiosciences/MotifMaker"
"PMC3936762",24302578,"10.1093/nar/gkt1201","https://github.com/PacificBiosciences/motif-finding"
"PMC3936771",24270794,"10.1093/nar/gkt1212","https://github.com/jashworth-isb/pssm–"
"PMC3937057",24499370,"10.1186/1471-2105-15-43","https://github.com/cstubben/pmcXML"
"PMC3937105",24475755,"10.1186/2049-2618-2-3","http://sourceforge.net/projects/calculationorfcoverage/"
"PMC3937129",24586139,"10.1371/journal.pcbi.1003493","http://github.com/fhcrc/hyperfreq"
"PMC3937129",24586139,"10.1371/journal.pcbi.1003493","http://github.com/fhcrc/betarat"
"PMC3937267",24586208,"10.1371/journal.pgen.1004188","http://sourceforge.net/projects/picard/files/picard-tools/"
"PMC3937450",24587057,"10.1371/journal.pone.0089815","https://github.com/MPBA/nettools.git"
"PMC3937590",24176112,"10.1186/gb-2013-14-10-r110","https://github.com/obigriffith/Rtoolbox"
"PMC3938178",24627790,"10.12688/f1000research.2-217.v2","http://sourceforge.net/projects/methylextract/"
"PMC3938395",24586241,"10.1371/journal.pone.0085437","GRAB is designed for analysis of WGS data and achieves prediction accuracy that is similar to current approaches. GRAB can directly read whole-genome variant information from standard formats without requiring additional file conversion utilities or user-guided selection of appropriate markers. The algorithm has been trained specifically for WGS data and evaluates all variants in the genome, taking advantage of information from both rare and common variants. Although GRAB is optimized for WGS, it is also applicable to high-density genotyping arrays. GRAB can be integrated into workflows such as Genome Management System (github.com/systemsbiology/GMS), which is capable of parsing pedigree file and comparing reported relationship with GRAB's prediction. As GRAB does not need phased data or population background statistics, it can be used for sparsely studied populations. Computation time is moderate, mostly spent reading data and computing IBS fractions. There are multiple ways to improve relationship estimation algorithms including phasing genotypes and using more realistic models of IBS distribution, but these may come with increased computation or a loss of specificity. We recommend GRAB for detecting 1st to 5th-degree relationships. For estimation of the degree of distant relationships, when phasing data is not available, block detection with ISCA and interpretation by ERSA works well [15]. If a representative population is available, population-based phasing with GERMLINE [14] and interpretation by ERSA works well. If computation time becomes limiting during analysis of a very large cohort, as may be the case in association studies requiring sequestration of closely related individuals, KING efficiently detects closer-than-3rd-degree relationships."
"PMC3938653",24587298,"10.1371/journal.pone.0090244","http://sourceforge.net/projects/mireap/"
"PMC3938750",24587377,"10.1371/journal.pone.0090490","https://sourceforge.net/projects/ppfs"
"PMC3939821",24568600,"10.1186/2041-1480-5-11","http://code.google.com/p/mutation-text-mining/"
"PMC3939821",24568600,"10.1186/2041-1480-5-11","http://sourceforge.net/projects/bionlp-corpora/files/ProteinResidue/MutationFinder-1.1-Corpus.tar.gz"
"PMC3940035",24570371,"10.1128/mbio.01064-13","https://github.com/jstjohn/SeqPrep"
"PMC3940035",24570371,"10.1128/mbio.01064-13","https://github.com/gjospin/PhyloSift"
"PMC3940035",24570371,"10.1128/mbio.01064-13","https://github.com/Ecogenomics/PhylogeneticM"
"PMC3940169",24558975,"10.1186/2049-2618-2-6","https://github.com/cwzkevin/MiSeq16S"
"PMC3940169",24558975,"10.1186/2049-2618-2-6","https://github.com/lh3/seqtk"
"PMC3940440",24594988,"10.1371/journal.pone.0089550","https://github.com/EOL/pseudonitzchia"
"PMC3940597",24595159,"10.1371/journal.pone.0089323","https://github.com/Comp-Bio-Group/Parallel-META"
"PMC3940597",24595159,"10.1371/journal.pone.0089323","http://sourceforge.net/apps/mediawiki/dnaa/index.php?title=Whole_Genome_Simulation"
"PMC3940602",24624315,"10.7717/peerj.266","https://github.com/clauswilke/MACV_SMD"
"PMC3940615",24595056,"10.1371/journal.pone.0089606","http://code.google.com/p/bco/"
"PMC3940615",24595056,"10.1371/journal.pone.0089606","http://code.google.com/p/envo/"
"PMC3940615",24595056,"10.1371/journal.pone.0089606","http://code.google.com/p/popcomm-ontology/issues/list"
"PMC3940965",24624068,"10.3389/fnbeh.2014.00067","scralyze.sourceforge.net"
"PMC3940965",24624068,"10.3389/fnbeh.2014.00067","http://sourceforge.net/projects/tsdiffana.spmtools.p"
"PMC3940979",24589879,"10.1038/srep04278","https://github.com/NanoCAN/OpenLabFramework"
"PMC3940979",24589879,"10.1038/srep04278","https://github.com/NanoCAN/OpenLabFramework/wiki"
"PMC3941371",24639804,NA,"Two point parametric Linkage analysis was performed by EasyLinkage Plus v5.02 package (http://sourceforge.net/projects/easylinkage/) using Superlink v1.6 program. Pedigree was analysed as recessive model and LOD scores were obtained at 0.05 recombination increment steps until to recombination value of 0.45. Penetrance of disease and disease allele frequency were given 99% and 0.001, respectively. STR alleles were set to codominant and Map order and genetic inter-STRs distances were taken from the Marshfield STRP map."
"PMC3941456",24600334,NA,"https://code.google.com/p/quickpalm/"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","code.google.com/p/fubraconnex"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","code.google.com/p/visualconnectome"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","bitbucket.org/avandixhoorn/braincove/src"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","code.google.com/p/braingl/wiki/Main"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","code.google.com/p/braingl/wiki/Installation"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","code.google.com/p/braingl/wiki/GlyphTutorial"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","code.google.com/p/braingl/wiki/ConnectionBundling"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","code.google.com/p/braingl/"
"PMC3941704",24624052,"10.3389/fnins.2014.00015","glew.sourceforge.net"
"PMC3941962",24669313,"10.1155/2014/637635","https://github.com/jtleek/dataanalysis"
"PMC3941972",24555450,"10.1186/1759-8753-5-6","https://github.com/najoshi/sickle"
"PMC3941972",24555450,"10.1186/1759-8753-5-6","https://github.com/arq5x/piledriver"
"PMC3942066",24580755,"10.1186/1471-2105-15-61","https://sourceforge.net/projects/cdsbank/"
"PMC3942325",24595058,"10.1371/journal.pone.0089840","https://code.google.com/p/information-dynamics-toolkit/"
"PMC3942789",24634654,"10.3389/fninf.2014.00015","github.com/G-Node/g-node-portal"
"PMC3942789",24634654,"10.3389/fninf.2014.00015","github.com/G-Node/"
"PMC3942789",24634654,"10.3389/fninf.2014.00015","github.com/NeuralEnsemble/python-neo"
"PMC3942789",24634654,"10.3389/fninf.2014.00015","github.com/G-Node/python-odml"
"PMC3942789",24634654,"10.3389/fninf.2014.00015","github.com/ross/requests-futures"
"PMC3942789",24634654,"10.3389/fninf.2014.00015","github.com/G-Node/python-gnode-client"
"PMC3942789",24634654,"10.3389/fninf.2014.00015","github.com/G-Node/gnode-client-matlab"
"PMC3942990",23803460,"10.1292/jvms.13-0149","http://primer3.sourceforge.net/"
"PMC3944147",24599324,"10.1371/journal.pone.0090581","https://github.com/ekg/mutatrix"
"PMC3944147",24599324,"10.1371/journal.pone.0090581","https://github.com/jiantao/Tangram"
"PMC3944365",23563496,"10.1262/jrd.2012-185","Total RNA was extracted from endometrial tissue using TRIsure (Bioline, London, UK;
#BIO-38033) according to the manufacturer's directions. Extracted DNA from each sample was
quantified using a NanoDrop Lite Spectrophotometer (Thermo Fisher Scientific, Waltham, MA,
USA). DNA in the solution was quantified by the absorbance of light (260 nm) in the
spectrophotometer. One microgram of each total RNA was reverse transcribed using a
ThermoScript RT-PCR System (Invitrogen), and 10% of the reaction mixture was used in each
PCR using specific primers for GC-Rα and GAPDH from the bovine sequence. The primers were
chosen using Primer3, an online software package (http://primer3.sourceforge.net/)."
"PMC3944605",24623957,"10.1021/ie4033999","https://github.com/thorade/HelmholtzMedia"
"PMC3944782",24568621,"10.1186/2041-1480-5-12","https://github.com/obophenotype/uberon/wiki/About-documentation"
"PMC3944782",24568621,"10.1186/2041-1480-5-12","https://sourceforge.net/tracker/?group_id=76834&atid=994726"
"PMC3944782",24568621,"10.1186/2041-1480-5-12","http://code.google.com/p/zebrafish-anatomical-ontology/"
"PMC3944782",24568621,"10.1186/2041-1480-5-12","http://code.google.com/p/owltools/wiki/OortIntro"
"PMC3944810",24598808,"10.1371/journal.pone.0090830","https://github.com/najoshi/sickle"
"PMC3945042",24588855,"10.1186/1743-422x-11-42","http://github.com/najoshi/sickle"
"PMC3945042",24588855,"10.1186/1743-422x-11-42","http://github.com/vsbuffalo/scythe"
"PMC3945500",24604644,"10.1128/genomea.00116-14","https://code.google.com/p/ea-utils/"
"PMC3945519",24639646,"10.3389/fninf.2014.00020","https://github.com/G-Node/OEN"
"PMC3945519",24639646,"10.3389/fninf.2014.00020","https://github.com/INCF/eeg-database"
"PMC3945519",24639646,"10.3389/fninf.2014.00020","https://github.com/NEUROINFORMATICS-GROUP-FAV-KIV-ZCU"
"PMC3945619",24589256,"10.1186/1471-2105-15-63","http://picard.sourceforge.net"
"PMC3945619",24589256,"10.1186/1471-2105-15-63","http://sourceforge.net/projects/platypusmga/"
